timestamp,user,coordinate,pixel_color
2023-07-20 15:56:56.377 UTC,00kPEEzocULoW7kHAo87HGLdCF+veKQ3nlf2vtJ/rTFcNXBvIIrPhcE4LBIqkyavg9m2OEnyaJgvl6wsVJ+ORw==,"477,466",#FFFFFF
2023-07-20 15:56:56.381 UTC,tfZw6o0eynLxugxCQBZMSLYGAJNul3VJ/yCz2i0u5CfV/s5DOXdsDgEfLV4bpOzuomgwosNCywE9LwtT4Cdosg==,"1,-406",#FFD635
2023-07-20 15:56:56.381 UTC,7nCDlAZLSsnS65gIjh/zSlOOYXaWqcnHCSwLb9eCDI7gqX7vnMMxrYz39i90+/ixagKB1qDnxpnCZJk7NrMa1g==,"456,454",#3690EA
2023-07-20 15:56:56.382 UTC,Mtbz9pUtuPNVHr0p4oJmBgHM0ooC41MJXbUDfLbi3q0CByUsYW1gE+nzQnAsJSqCDHd2FUia2PrV6S6JsPVgog==,"-315,-362",#FFFFFF
2023-07-20 15:56:56.387 UTC,g6LVv5jI8F/BO2P4G36NGaeg6mfAF6CtSCGb43k2lqmxuTrsL6SbDlbopoAphqhHnodHfaABVSHWX1k24cYbmg==,"-212,-360",#00A368
2023-07-20 15:56:56.395 UTC,F40+r8bXlxJ3Ia4LqEKUnLmeOve+ArpfxmUlJaaDmomf/9Agn/xKpblezqBcvEGc/v+jht/P8xTTgcCntUfk0A==,"-354,446",#FFA800
2023-07-20 15:56:56.398 UTC,cNZGxMPh77ec1WHiPX8itoY2Vr3TeuvA3p9nCijdaG/zyUtotNr1rwB614CMeiiE/79gHk1Mssm2yN9xplYYhQ==,"-324,140",#FFFFFF
2023-07-20 15:56:56.398 UTC,ClyvaDXafXA0rEPOq6iHNKUKiazIpccvVDWo8ZtyS+ngYyorRYLCY2sZ9ZNWkA3ar+t7e4nGP0426SXVbx8cNw==,"-406,446",#3690EA
2023-07-20 15:56:56.403 UTC,tdI4tk7BFDKKKfvCeJXLfiCaFK+dN/AnlF+Zhzohrjzu/GTBTX0zumKBJea8zrSwNW6PwnE7rDjAQo9laN+NZw==,"393,-237",#FFFFFF
2023-07-20 15:56:56.421 UTC,jLR23HkOOPAbheIz1T92pAqTo+rW99eOu0ckodPe0kKF5Eyr+FeDhuYmxQYkrdzuHBkI54+yjZEZnW+qGmLLUg==,"-288,-90",#FFD635
2023-07-20 15:56:56.421 UTC,pVil/CDejhzcRbZQ1qDIdicRD3oQP9zyyEgTwSYxW067f+mpyYY61VHLgnD9l+NDlagY/AzVqp9xAz+0IMemRw==,"-202,-370",#000000
2023-07-20 15:56:56.425 UTC,zLUY5HWaRMB18ernI9IaVlymsqe/JzCMn9WHMA1BeFXEqkXNd2gHM0VIyhMLqGyUqV8bQzBqTmH+iYNzgj17/w==,"445,236",#FFFFFF
2023-07-20 15:56:56.443 UTC,yEOLAzLwtE5HzebpAqwJKs3fmYI3baZWIqc7xBHLC19I2IjdS5W+B7zto0utXIqd3qJhh9sVJAsITWfIOQUfPA==,"26,-281",#3690EA
2023-07-20 15:56:56.443 UTC,XMOGdRt3dbLzzmrfORHUL0IN/xK2s5b4DAk5L5hYAne/kIvXO3iEUtJK7L0nLfTO7kBNEpie8wgI3cdHoWN4/A==,"-369,-62",#000000
2023-07-20 15:56:56.443 UTC,YVGpEkHcRer1F/rj6LLMR0fGee8Ph7uQI9fsMB6DhhxIoyxKTjk6cenlWvAASatM0p5fo00EV5Lhd6tjqC382w==,"-263,444",#FF4500
2023-07-20 15:56:56.444 UTC,NTo4frr7ZFpEOICd7DID5uv4JaWLoxxy6Uk4T2R7MFq2b8DKW4RrT4l0o5z5RpVjow83s1banLx8I0by7WPbqA==,"308,-483",#FFA800
2023-07-20 15:56:56.446 UTC,ZO7vI/q8ZG/IPkkK1jO9M6bBQXNzd3Cx4R3Z4YT0yupSwl+oCAfMICgxA1dJOBFtjaAcIPbZziN6nOZgV5ox/A==,"-372,-76",#FF4500
2023-07-20 15:56:56.446 UTC,atmlrSGUdIFNTTVzukydwc5z7mVkWYZQWQQQSmUtX/0oDgAiu1cnfyNdBxTLKRoeFP6rGUp8YZTSdzTSml5m5w==,"287,170",#000000
2023-07-20 15:56:56.446 UTC,IqUEZKhoVs9BH7xXZcRFOCWA5VVASC7ks0Vcfqd2hlyIXhw3Jaexh+r8Ji1vMdXDI/wrf3nLI+b+YrvyX+2uDA==,"404,70",#B44AC0
2023-07-20 15:56:56.458 UTC,UGj2n15INUYqbwvGl/oLXu1ZajtnqbcsEOQ4Txwm71jPeX7zmvl2Gj69cY+gicKa50bSnA2hmM6anlurwZXGUw==,"-357,-34",#000000
2023-07-20 15:56:56.461 UTC,aJtip6j+CUY2okVXuHhqkMyjiLL6vVYRiPAVC3ya6geqqKDWJTzPD4o1sNXY1leTTzzlzmJSWBz0O0XOXTtshg==,"182,-4",#000000
2023-07-20 15:56:56.467 UTC,mPr6A/pn+83w+CxXuVzqIKAG5WQL9Wafd7o7k0GDDpbfyXovhBDb2kWYPsZtu3hkcCdoI9Q7Pjxbmr1fXMlQ+A==,"-271,287",#FFD635
2023-07-20 15:56:56.469 UTC,EtrBnab8eYjiFyZids0OGOGnB28PbcAUsSCZLWpQYJwR5jvMxs2MamgTXtJI1PoJW709TXYLUD/5BVSS++Q5/g==,"-121,172",#000000
2023-07-20 15:56:56.472 UTC,uq4VyQIICU7KufRmfxa6xQi/mUiVXhmryGQd14YgVQzEfvjPVbtYhuyONf3OqIg0B4rJBFDaFTCIGin+CL4Q9Q==,"193,83",#3690EA
2023-07-20 15:56:56.472 UTC,KDVODBpgDsRATE5rhtshGh82JihiUro3eQx+Axnwjh80ErWMxLLBqyLZpTS4A9TXAWwz3m+8yAhVtTsUrvfa+Q==,"346,-253",#FFA800
2023-07-20 15:56:56.472 UTC,81W5WtRZMiUPxc9O1kds3lAexiB2FrfwlirhaGruWCdNkLmat8DJTWUR9V51Y1ZdD1WPItzCvVwInTtH7SgFDg==,"196,191",#FFFFFF
2023-07-20 15:56:56.472 UTC,eG7PqEk0A4DQ4duWYP8byiVfJ8lTLGs4p3MP0oIHfIymQK45O3JkJnx5bsm4KN8Evq4hFUy5Lytv4Co0eNSjcw==,"199,355",#FF4500
2023-07-20 15:56:56.472 UTC,I07CGp7RLy0qIW0eA3eQTpJCrUToh6IU3ypKeYlKaIMkmmOmHzprGrIYzipjFm4pHDhctbBkxTkgi+A9FZ/AvQ==,"4,-415",#000000
