timestamp,user,coordinate,pixel_color
2023-07-20 18:09:49.799 UTC,Eexib9ZfCSl0j+qGMR7crPh3eOY9a+GPsNSSzWynC8se//d1bUv1qckSinF4sBKw9IuEaCxz+7QGluqddfna9A==,"-383,-57",#FF4500
2023-07-20 18:09:49.809 UTC,A1ZCWjUvk76EUqZtpSvW8N2/m1E7pha8mR4xV7KcqWvhCI7bJ3iEcafkyCvDB7WXARK59V6k+sbKkL2oTRnRJg==,"-369,-79",#FF4500
2023-07-20 18:09:49.809 UTC,X52Nn1T1+6zjWZJ4jLfLO9JNpSisIOXowcbJ0evy8fwgwV7DteDfSgtEJUlin3ZuNRMBAql4WRUWAyKvCAiB4g==,"248,-227",#FF4500
2023-07-20 18:09:49.81 UTC,NQWuEgtWX3YACmd4ZASe7HW4WKhbUg+uodWXLwsTHI4frtGYsOBNnAiDwRVA8+TIsQBrf5Lv5GYW0lQ5ILfG3Q==,"-472,333",#3690EA
2023-07-20 18:09:49.813 UTC,4QO03jXOv6KyO4mVNcpM1uT7ZogGKRsbgP9mfZ8FYwpzsVjsFjXo6GSseuuBpJUPFj4svjibReBRlYg2daX6Kw==,"-411,-345",#FF4500
2023-07-20 18:09:49.828 UTC,6PiO7Vs++SDnJ2ZI0JO5rbPj8cpqAQO0xeTM++OtnHhCanspWMrg1y/pT/2zEqCa2fY51aeyuNunuTuEnoWh9Q==,"372,-433",#FF4500
2023-07-20 18:09:49.83 UTC,PDbJo3n/3rVTU5LmBvS3c/kY9wyiW1abAyT6/WNh8t8yuDRo0rMIoFeZ5Tsy4c8+O5H5vyxtFzWJKg/AUouGbw==,"-351,-354",#000000
2023-07-20 18:09:49.835 UTC,8qvdVS8TzN4lz2lsmwgb0wPGb55nVyd7s2Nff1BgxsZEaPwPbUcBbXtFnjsbhhGw1fieMJYFbF8nSVtVQZnshA==,"-75,464",#FF4500
2023-07-20 18:09:49.843 UTC,9lWsKa8ZxQSIZYlMMYPr8VrKE+WobXM4xxxuExUWMfoLhaNtYQ10wzj0bnHoWaQUXe4I5eEzvFdN9qhwz2XXVA==,"105,171",#FFFFFF
2023-07-20 18:09:49.843 UTC,ExLXXkJjFxcO7vcQCRee5pdhSQKe7P9AgqaRpiL+THt8M7Jtl3cdafLoICVas1Wjm6AkPm3ram9lAeQH2vDwZw==,"471,372",#B44AC0
2023-07-20 18:09:49.843 UTC,ViIBc7XOirf2ToIHn5e2c7tmIoyUWVwQ8u0L0I/o8kIGeASZTsRPlAinvPG2JYGUVtToIFwEQl0soPSgSb1S/A==,"-431,-367",#00A368
2023-07-20 18:09:49.846 UTC,sZfbQaydoCBv8/phIDf1qYXs3ltDJEVYrEqYuAIpfKi1uEMMTp1Q91HzqGQAunRmBbhEPExu53VaRmvlrfDaXQ==,"-345,-329",#FF4500
2023-07-20 18:09:49.846 UTC,3gSJBM6m39UYZFjFLJbd6kzBs4WjjvnCxZcaCb+5qdSeminEuLFfKc5bXeytPl2Stk9bQ9bLRIfOlyySaGcTjg==,"248,-227",#FF4500
2023-07-20 18:09:49.849 UTC,DMb4qvxjhXRMITDtN92qaNXe0gqYC5kEQ26MEMNC0oinaKXwEE1CfjUSHOdMYStDorIkn1H1HC8pRB8knBleIA==,"275,355",#FFFFFF
2023-07-20 18:09:49.854 UTC,5C32+99jnma0NeSl4VoT3okKXefyBbiZKz+Oqoh31p7osc82SxTgC6s04dH3wtb0odxhWFYWLYp3BMxc5fIADA==,"342,-219",#FFD635
2023-07-20 18:09:49.854 UTC,OgMXC7r2XjNrISftTYsGj7ltiHeNAgu6IKbS2fXa9n7WiWDReg5NTSYqs+1aH9hDOxBkw+3HoTTZNcU1sOGrBg==,"-369,-77",#000000
2023-07-20 18:09:49.854 UTC,8o6YV1dQ9SupYd/8yW330k8rV2rkrLwRRJdjccWJbd2RB62mZsfgYwKAIh3zumzbKx8wboYsFBjBFsOsQwnXyQ==,"-438,-335",#000000
2023-07-20 18:09:49.859 UTC,gto2CGqseNQEbfa+iBPYHeGyNpkOmeqP/O8zR8dZefTo4qqBQ5gh4J81Nl5CJ/wBBV2Llf/izh5+uZqlGMPnGQ==,"-435,402",#000000
2023-07-20 18:09:49.861 UTC,cG4F6eh04OTnupVIOo27JI8CLtkHLtufZxG4F52KPFj3Bc5wPmyMvPLKlq9v3n6mHsrUq6c9cSWRRn16UDTBkw==,"-297,359",#FF4500
2023-07-20 18:09:49.878 UTC,7DlaxIeadBg57yCoJab2YaUSZVPnVK6tiWTvQ8Q8xrQ73NHBA/O/HuAE7/up8M95YmuEDLkgG6RNZB5YIDSyWw==,"-427,-468",#FFFFFF
2023-07-20 18:09:49.878 UTC,KJ8tWH+s53Ma6hWFbEzeYw10gReY/wpL18wlNQNQCHN/xCH2XXJl9sCuvYrhxcFwEZu3XxsMxZfzidLIx92Jfw==,"-7,388",#000000
2023-07-20 18:09:49.885 UTC,Jlo4I6Gu2Q/32ywKoWBjnugNOs4e0jV4+XUukQ3ZrGyOx7nrhiLKdlNKGYT4QxU0IvZdb8Bv21q7gzK0M4npcg==,"-419,-346",#FFFFFF
2023-07-20 18:09:49.89 UTC,UpGd16apb8kRmYNsP0h5gucp9x4yBiBxIxt67Onpi8rj2Xm/6uwT8Rxf1cg9+jFhejcpnWlOfJwYLV7miQKEaA==,"51,-289",#FFD635
2023-07-20 18:09:49.898 UTC,q9HssKAmAULbPyaErYvTpwNDqW9HtER+Bd2ZDKlZJ4xl+X3NZ38u6S44QE4LKuHyQf1ahN/TqtdVOUpz3iXBbw==,"-391,-309",#00A368
2023-07-20 18:09:49.898 UTC,/JXo0QjoVT9B5SwancafljqY0N4wnSp/psXjNTpeYdTsQXWsJ5e7CN1JVtcqGC3Su+yT2PjeJn3vwI0C5yGlGg==,"164,-258",#FFFFFF
2023-07-20 18:09:49.899 UTC,k1z0AGkRpaeBKdVga2wqLfw57dvZozL9IT4xDgmlBSL0Ib1X2vgaXXARky1g/3vuO2eoWk53R0BA9GnccPULpw==,"-400,-369",#FFD635
2023-07-20 18:09:49.899 UTC,VW/PaAVUzZsUHZlZki8wVcadCfH6ntmCXGFsrYXzYdBtiVb6HkFwlUDkb2bFWv2fYUmGqenGP8gnT46QoBBPUA==,"383,-237",#FFD635
2023-07-20 18:09:49.903 UTC,xdUtSQXtjAqvZRXAyR4IjaAHO3KL/Mp34czne+BHCIaEg5I2XG7jevObR8VIIy5K2qgNzXMr0lCcfthQsAEACQ==,"341,364",#000000
2023-07-20 18:09:49.903 UTC,hheDSMEKwPLORD8sRe+oA3+nsfv3srtqWsARZN7yN/IAj818g2mzZjbWrWaRwqPlRcgO2l222xvlamajUeDRIw==,"315,185",#00A368
2023-07-20 18:09:49.905 UTC,wESQxvk39inUAO7DYc037ZZGOCDNjN5Clo1KUMSRN+mrZKzNm6fXKjXbvE40VIJOotFHSDoA1RygBVvbkIz6hg==,"402,71",#B44AC0
2023-07-20 18:09:49.905 UTC,PFKB3mu/yfKwljb/RHTy9PTXTCwIwc3zoFue1dJ28xZKqtD0YnxZMxoOwT/tpRCRAmDvcvKDRyiOx2VNBQJVgw==,"-336,141",#FFFFFF
2023-07-20 18:09:49.908 UTC,iTEWG7I3J+NujkZtcdyLeLIupOVqMKnsNmRT4T7tISg44ejGYihpPwigNTex0wKeIDSD2Z4v/edCt8RXyD47GA==,"-225,146",#000000
2023-07-20 18:09:49.908 UTC,do1EaCghPrEgGbf6PnyW4w1GEs3fKk5A9ohB2Zyj1t+QAzyZW0uxZJrJWGTczNib6Jh0wQz1BC0THcxxinxNaw==,"18,-407",#000000
2023-07-20 18:09:49.915 UTC,ZaxLocI/DueNWVid3NdXB1ZQLtfvK2ZOXzwKWiXwBUGa3rjGuuOj0WBT7ayr60nqt2plwE0vfAdjHxfM6sb9gQ==,"395,-200",#00A368
2023-07-20 18:09:49.915 UTC,pqZtiDE9o2s1IWD4j4yAasLrlP+4uDLhYxdfBnZwfW1lQPeUsBvK1auE87gwHPj7JsqMtbxfo+7bEUkzUCxzgg==,"-402,-346",#00A368
2023-07-20 18:09:49.915 UTC,hAG8kvRaXwYvhoRSugBWe/BZmCrqAQuzJyMxnrtUJxcZopzXOm9du7Kd4FvhtDrCVbfcSePHk4bvhU2P+HOLaw==,"491,-128",#FF4500
2023-07-20 18:09:49.919 UTC,DcZMNJdTTrMZM1aRSKf5AhBqA0Guq6j74JenrJ92j26rVJKWrg155LEIY1u9j0lKCJTWXNSrtKathjYNehxVMg==,"-439,-298",#00A368
2023-07-20 18:09:49.921 UTC,5ndTv68e+pD/E3pi/JJ7nDO9Plazl4GTXej5rMqnBoVo+aUpWjvew1VSS6Lso1G7d9AOLq2NPHW6EiyMSaAfJQ==,"498,499",#FFD635
2023-07-20 18:09:49.94 UTC,CObJSGf04ggFJziUmAqfqQpTT6D/npXhD0Taaepbd4KxCLCTzeLp04JsCDAuJBU/CzBdzJ1RwrgSsZMcgMRAZg==,"-314,75",#000000
2023-07-20 18:09:49.94 UTC,OFR9V44OZLESwwZ3jFKJbbJBvd4/nUUoY1Ap7leNvrzwbz8qgabulXRGDBq06KcDY2+2VBJJKg5VB2qW7bFtUg==,"-45,17",#FFFFFF
2023-07-20 18:09:49.943 UTC,PZgD7rtADEo8+m0vxRFBq7M7XSiqtqSvAwXJ4kzeVO699uuEL+41WVZ1BE7x0+tzu6PSwQPldYJWR8d1QCyiYA==,"-114,264",#00A368
2023-07-20 18:09:49.964 UTC,qFEZ7bt60J67IyaNrG0nrhcL5DkDQPnvnQ9RjQTAodXz941CpHrBBmka9HkCZSwMiTO1lG7uiWd7TGTfbAoMOg==,"-85,-352",#00A368
2023-07-20 18:09:49.969 UTC,2CbVJfSW5wqltJwJjRwYsSD3Ojjg2GB8w5Nq18TwhYMxVmZGWxArXFMIBYpZEQNCRyPbrVK7j8+zSLgJKS7KXQ==,"-495,-383",#FFD635
2023-07-20 18:09:49.969 UTC,2C5WrXzfgRzgxIBcohv8YXeu36gsDqDGGx5ObRN2OB1ik1pHi++uz1IcY+wAj52mgEjDt36j9lPnobEIgPb7MA==,"225,346",#FFFFFF
2023-07-20 18:09:49.973 UTC,K02aL7Icyr5fDSlWj3Xq0/HXhVoWbxvz2wYtL08e9PpH4uA5U9+mLYmIiIrzFeJ/NeufL8C5jxwE6KtLCW4AIA==,"-445,-122",#000000
2023-07-20 18:09:49.973 UTC,iRWmxf0OhI7L2Dxe4y5NvBKA9ivf8U6l1hUPyrgEFqaE/QoMHQjSb2AM7LFU1yLkVkt1OXRRa6hHBMtNoER0gg==,"65,-319",#00A368
2023-07-20 18:09:49.975 UTC,CCxI1wfl2Xfk7Z86S1E9cLZqESpneuU5qhjNLDkdeGorwNgFyJTtpo3FQ0eNyW8TIML/lLpH60xulrsqzdbMyQ==,"-309,417",#FFFFFF
2023-07-20 18:09:49.978 UTC,PX0pT7sN5SPowc5MXnY/oDsbPqJj8gdJtNULqIb3yZSmI0Bw5fKnyceu4l9LfiLlXiQXfBYCfimG+BawLYyb9Q==,"-495,-383",#FFD635
2023-07-20 18:09:49.978 UTC,171Ox6uMWm96ChbO3LpzBoYZamdzDCVxC3r310TzkxqZoQHCWCzg0rkudeKMFkpzFgAnBb73W123E+jFjvbRzw==,"-368,385",#000000
2023-07-20 18:09:49.984 UTC,+oQhUt1FZFj0DCXUlvZ1Y4a9fSaELVT7Dh5466BJFH1WxORjz9K7MhmatGiM+Neu9GQ6JnzNniR8Antz6M2M3w==,"378,138",#FFD635
2023-07-20 18:09:49.984 UTC,iAbJv6urE6LK2gVOAtkUA6qXjZNFxI+DYZAVMLyoUugWj7mMsKpCLHxP98P77OUpGiCKTWZVn0UeFGpdfizF6g==,"-378,-59",#FF4500
2023-07-20 18:09:49.984 UTC,cAETXS57Jx1TUq2K/ybrMeidKCe3PUlRhT0yK6+r/SzQpoOhUhGFujnnh8ZH5n5FllnsZjM1Y0MiTqURGiVV9A==,"175,-6",#FFA800
2023-07-20 18:09:49.985 UTC,qiynLnR5KPFAw98iJAJ6LTYDAJ5RoNs33MrGRgjT3NdecW6pfbnMY2EjCKwZf9iKiGX7DWl+px0bTrC1iW+quw==,"-117,-32",#FF4500
2023-07-20 18:09:50 UTC,Cs33oKzMJGxMLf/l4sKMZZGSOR+7QG7RLNHidAMwMrkxl31qzJV4fX8dgHGXTq1z0zAWeB/cGL21IFct7fomuQ==,"210,56",#B44AC0
2023-07-20 18:09:50 UTC,XWWPlTZxavmnie6sPSuWFp7pmleo2VHs1YT67aavxd7tb1nOfPB6oa/UCktBit0WDLOjnJ5Y8sN5Dc0b6W9vKA==,"262,93",#000000
2023-07-20 18:09:50 UTC,oOYn6nuPe5492xEzVqGEqg9Yg8vRXK+Ac8ICYcJ1PZ1KDNAjRiPeh8KqMvCy8crJfMb4vNTBwl4qyRjFok+kaA==,"-195,-354",#000000
2023-07-20 18:09:50.002 UTC,txKgI2OciijnjxsQ5JRa4I4CNB7y6eu1Gza3g6ajzoU/TE3XBbb4cQ1SAUKpElVxXInWAML4yUeaJOkg9i24Zg==,"-378,-331",#FF4500
2023-07-20 18:09:50.002 UTC,tfXjxbl7/B/MQeCiQ7yG8zuC34WoXa4m9Hd1obaTl4ShcFWYWZjZSzHsF2NPempY6n4bDMhfaumf7LrVRXZMSA==,"-473,-336",#3690EA
2023-07-20 18:09:50.002 UTC,h7bLMKFirQxdXtshbAcWgvO7BEmscrKe0CRJ/RwDrTNZNo6c1Y/AHeC72vf9VBmMpwyE+OsVv0CWnSuGd+2yQw==,"30,320",#FFFFFF
2023-07-20 18:09:50.002 UTC,j2nq19Ainf37uAFAg5c7hvkglNLSehQ2AwBq0CWtX7vdXWQAP8E46qWcrxm32RKFHN8A2eLJo6JbLtzIlOOQgA==,"-370,-79",#FF4500
2023-07-20 18:09:50.002 UTC,dGPnmFhQyDqYIQFIfFKuOcNAQcPLqo+3nEKIBeQ9fAOvL2Xqd0T+zEVcyEaRZTlkySYfyLEEN9WeGxXFe8Sr3A==,"-495,-23",#3690EA
2023-07-20 18:09:50.002 UTC,g6zmtxM9+AceKj81Lv/IiT7Sr7V1+FUUoxNhYAAYBoCbAHhkKBZUj/7TOME8f6oZcAdsQAcTmdPPEtFeI8GiHQ==,"-166,93",#FFD635
2023-07-20 18:09:50.004 UTC,rPqBPzv7y/DwtN30yAie3AokRwg5TGO9+WKkS2RTYL2sizwwVMjo//SRu+hF15RDF9zAulGA+M3ov3kARco36Q==,"398,-251",#FFD635
2023-07-20 18:09:50.004 UTC,Rfwj5eEKxpc4pSdaB9atsBYcPwiqW644BRRHwMUrA4JJcHJKR0OA8MJ2N2pMAFvRcDtpgMI4w7kjt5f9+m8miA==,"385,136",#000000
2023-07-20 18:09:50.022 UTC,232SJGIkQAG7w1GgJdYB6fXLwpW7IhjXMDCaTqxFOvC/OyDFwxMAnvsl02uscJxc42ckQHc/jwb/VfUbFShwGw==,"-346,293",#000000
2023-07-20 18:09:50.028 UTC,xWzl9IMeMPu6K25EHbiw12Iffk8L+7wc59nov+AM9m59ehEPdKd7NUzqC3NfOz83N06tQ93XcMiyWEtS2mz3BQ==,"356,289",#000000
2023-07-20 18:09:50.028 UTC,phh95bfBGCRx5ltNDeknoXy4u//9C2RG0N6Db55F6cvvCXRjAr/phbhsQIZFsKYzkwh/3rXKQfhl8Gql33DsLg==,"-395,-60",#FFD635
2023-07-20 18:09:50.053 UTC,r6JfLZhPYdILTZgXNtZ08V1BSvF2tlH0r9IIJ2Ykaa0GCHsyuIi/amNFPmI/TSIiqOcbUjDsfRUwUgfsR5x4SQ==,"-181,323",#FF4500
2023-07-20 18:09:50.053 UTC,vpkCaf+mrQLX4ow5rpFYrY6cdV1zUFOmQhlZs3u8HHXs7IgDL1O5w5hrMpGNZ0CRPmIM8dGB4RotrkCZhTtrtA==,"448,228",#FFD635
2023-07-20 18:09:50.053 UTC,SgnVJAkgLboioCn00rqBlKmMBt7U9JM2mMu4hic0KtgHwSDGqX+4z4PP0kfRi9IAwduGBkDLoo9ATq0L3bT6CQ==,"141,-210",#FF4500
2023-07-20 18:09:50.053 UTC,VMoI/D617eulaLgaKYsVUckECu5eSrPfT0N375i+Td2FSsnYhXigzXLFp/W9De2wjfH2qJJXuItne6sR9JNiiQ==,"-383,-341",#FFFFFF
2023-07-20 18:09:50.053 UTC,ulZyYAOfY2MrvTI7DcJWYN0VKc17ogvIQOEoARRPXHcNXx6EhNY/wxzkshh2jvxD/Qq4zZS4zX6ZjAHJbTJ+yw==,"-225,410",#FFFFFF
2023-07-20 18:09:50.055 UTC,R07qmDXCtemrGD4cm5AOB9OpMaw0IervDKAEWLDz5Zy0g0aaaxoL+fPtMQY9VVpOY9fAQjrAavU+FP6jb1yOhw==,"-387,-221",#FF4500
2023-07-20 18:09:50.055 UTC,Kekhp9BNBR2JdN6vIzUqibdFWTEE9p9dRWVh52vT+X7aF0JpZCedVVRtxRhOveYkn5bUQ/hsCvYPS7Kz+BTs8w==,"-263,309",#000000
2023-07-20 18:09:50.055 UTC,HrTvWGcLvV3xIWiWNL8/2RVGubrOz0B+FZ+ASOoTYHqb8F1fRm8X6sa8sJA/5Spvt0MzKJTjGRm124jb0+kY7g==,"-431,-285",#00A368
2023-07-20 18:09:50.057 UTC,qDcFk6HT8lewtDvISed1CjMO3ed/ubQ6ibxKcgBZLCJGcio47uppHSKNoc7U6IGlfMu3R0FY/eFHqJbmYLlfgQ==,"274,-296",#000000
2023-07-20 18:09:50.057 UTC,ViPF+5+CbWP5f+AN4H8wNFO/UgeU5QDw8ygd2qIBbrA/7aPQaZ610RXFgXrww4igJf56E8caakLE2grTKx6dOg==,"-427,-62",#FFFFFF
2023-07-20 18:09:50.085 UTC,yHHZZXXWJJUUJkKtZF1akuFndUAv9qkGSSdKXFC6TbX9GhbArHY1C77g9we9HkOHhZRT8JgOonI96136iA4cyQ==,"201,248",#000000
